"TOA5","CR800Series","CR800","36521","CR800.Std.28","CPU:CCSS000544_test.CR8","45334","Table1"
"TIMESTAMP","RECORD","BattV_Avg","PTemp_C_Avg","AirTC_Avg","RH","SlrW_Avg","SlrMJ_Tot","WS_ms_S_WVT","WindDir_D1_WVT","Rain_mm_Tot","BP_mbar_Avg"
"TS","RN","Volts","Deg C","Deg C","%","W/m²","MJ/m²","meters/second","Deg","mm","mbar"
"","","Avg","Avg","Avg","Smp","Avg","Tot","WVc","WVc","Tot","Avg"
"2015-12-07 21:00:00",262,13.07,9.51,7.127,81.2,0,0,0.91,74.78,0,366
"2015-12-07 22:00:00",263,13.05,9.52,7.281,84.6,0,0,1.143,89.4,0,366.1
"2015-12-07 23:00:00",264,13.04,9.51,6.735,86.8,0,0,0.761,78.95,0,366.1
"2015-12-08 00:00:00",265,13.03,9.5,6.663,87.3,0,0,1.287,86.6,0,366.1
"2015-12-08 01:00:00",266,13.02,9.5,6.625,87.1,0,0,1.215,87.4,0,366.1
"2015-12-08 02:00:00",267,13.01,9.5,6.274,90.3,0,0,1.619,89.4,0,366.1
"2015-12-08 03:00:00",268,13.01,9.48,5.561,86.8,0,0,0.943,82.3,0,366.1
"2015-12-08 04:00:00",269,13,9.46,5.532,94.5,0,0,1.48,90.3,0,366.1
"2015-12-08 05:00:00",270,12.99,9.46,5.354,88.6,0,0,1.47,68.51,0,366.1
"2015-12-08 06:00:00",271,12.99,9.46,6.042,88.6,0,0,0.677,72.05,0,366.1
"2015-12-08 07:00:00",272,12.98,9.46,6.052,85.9,0,0,0.884,90.5,0,366.1
"2015-12-08 08:00:00",273,12.98,9.44,5.966,88.1,0.001,4.359497E-006,0.479,61.96,0,366.1
"2015-12-08 09:00:00",274,12.99,9.44,6.314,85.7,7.88,0.0283696,0.672,75.51,0,366.2
"2015-12-08 10:00:00",275,13.45,9.46,6.87,83.5,49.08,0.1766804,0.343,120.4,0,366.3
"2015-12-08 11:00:00",276,14.09,9.51,7.22,82.2,76.13,0.2740603,0.31,211.5,0,366.6
"2015-12-08 12:00:00",277,14.09,9.54,7.782,80.5,93.8,0.3375331,0.467,267.8,0,366.8
"2015-12-08 13:00:00",278,14.09,9.57,8.79,80.2,192.5,0.6930511,1.946,241.7,0,367.1
"2015-12-08 14:00:00",279,14.09,9.61,9.29,83.8,102.6,0.3694197,2.648,252.5,0,367
"2015-12-08 15:00:00",280,14.09,9.62,9.22,84.3,174.9,0.6295099,2.235,265.2,0,367.2
"2015-12-08 16:00:00",281,14.09,9.65,9.01,95.2,120.6,0.4341065,2.487,248.5,0,367.2
"2015-12-08 17:00:00",282,13.96,9.64,8.28,94.9,33.2,0.1195174,1.593,262.3,0,367.2
"2015-12-08 18:00:00",283,13.38,9.63,7.943,99.3,5.416,0.01949778,0.85,249.1,0,367
"2015-12-08 19:00:00",284,13.19,9.62,7.873,99.3,0.038,0.0001374907,0.016,308.3,0,367
"2015-12-08 20:00:00",285,13.11,9.62,7.758,99.3,0,0,0.065,27.78,0,366.9
"2015-12-08 21:00:00",286,13.08,9.6,7.444,99.3,0,0,0.136,206.6,0,366.9
"2015-12-08 22:00:00",287,13.06,9.6,7.552,99.3,0,0,0.831,216.3,0,367.1
"2015-12-08 23:00:00",288,13.04,9.63,7.653,99.3,0,0,0.06,208.7,0,367.2
"2015-12-09 00:00:00",289,13.03,9.64,7.545,99.3,0,0,0.113,285.9,0,367.3
"2015-12-09 01:00:00",290,13.02,9.64,7.263,99.3,0,0,1.094,232.2,0,367.2
"2015-12-09 02:00:00",291,13.01,9.64,7.024,99.3,0,0,0.415,47.04,0,367.1
"2015-12-09 03:00:00",292,13.01,9.63,6.339,99.3,0,0,1.448,11.64,0,367.2
"2015-12-09 04:00:00",293,13,9.62,5.392,99.3,0,0,1.708,41.19,0,367.1
"2015-12-09 05:00:00",294,12.99,9.61,5.475,99.3,0,0,0.663,52.12,0,367.1
"2015-12-09 06:00:00",295,12.99,9.62,5.476,99.3,0,0,0.34,78.49,0,367.3
"2015-12-09 07:00:00",296,12.98,9.62,5.374,99.3,0,0,0.825,67.11,0,367.2
"2015-12-09 08:00:00",297,12.98,9.6,5.409,99.3,0.001,2.012005E-006,0.739,24.01,0,367.2
"2015-12-09 09:00:00",298,13.02,9.59,4.877,99.3,9.09,0.03271548,1.074,59.7,0,367.3
"2015-12-09 10:00:00",299,13.97,9.63,4.431,99.3,106.8,0.3845401,1.119,59.5,0,367.6
"2015-12-09 11:00:00",300,14.09,9.66,5.273,99.3,135.9,0.48924,1.206,103.7,0,367.7
"2015-12-09 12:00:00",301,14.09,9.71,6.446,98.1,350,1.259898,1.245,126.8,0,368.3
"2015-12-09 13:00:00",302,14.09,9.8,7.875,81.2,439.5,1.582072,2.006,107.1,0,368.7
"2015-12-09 14:00:00",303,14.09,9.92,10.05,63.99,463.9,1.669916,3.602,88.2,0,369
"2015-12-09 15:00:00",304,14.09,9.97,11.13,60.59,392.8,1.414213,3.193,101.4,0,369
"2015-12-09 16:00:00",305,14.09,10,11.48,58.41,276,0.9934646,2.479,78.92,0,368.8
"2015-12-09 17:00:00",306,14.09,10.01,11.12,64.26,117.3,0.4221971,1.656,73.67,0,368.6
"2015-12-09 18:00:00",307,13.78,9.96,9.68,70.97,17.3,0.06229342,1.648,88.2,0,368.3
"2015-12-09 19:00:00",308,13.27,9.89,7.801,76.65,0.052,0.0001887857,1.286,70.05,0,368.2
"2015-12-09 20:00:00",309,13.15,9.84,7.515,76.51,0,0,1.594,75.84,0,368.2
"2015-12-09 21:00:00",310,13.1,9.84,6.821,80.7,0,0,1.824,73.25,0,368.2
"2015-12-09 22:00:00",311,13.07,9.82,5.617,84.3,0,0,1.817,68.97,0,368.2
"2015-12-09 23:00:00",312,13.05,9.82,5.268,86.2,0,0,1.702,64.22,0,368.2
"2015-12-10 00:00:00",313,13.04,9.8,5.325,87.8,0,0,2.164,66.96,0,368.2
"2015-12-10 01:00:00",314,13.03,9.77,5.303,88.6,0,0,2.195,81.7,0,368.1
"2015-12-10 02:00:00",315,13.02,9.76,4.948,89.4,0,0,2.14,68.18,0,368.1
"2015-12-10 03:00:00",316,13.01,9.72,5.083,89.5,0,0,2.112,77.4,0,368
"2015-12-10 04:00:00",317,13.01,9.69,4.648,93.9,0,0,2.275,85.2,0,368
"2015-12-10 05:00:00",318,13,9.66,4.304,93.2,0,0,2.487,88.2,0,367.9
"2015-12-10 06:00:00",319,12.99,9.63,4.319,92.9,0,0,2.584,81.9,0,367.9
"2015-12-10 07:00:00",320,12.99,9.59,3.885,94.3,0,0,2.365,86.2,0,367.8
"2015-12-10 08:00:00",321,12.98,9.54,3.684,94.1,0.035,0.0001274314,2.343,91,0,367.7
"2015-12-10 09:00:00",322,13.35,9.51,3.736,95.8,20.92,0.07529623,2.471,92,0,367.8
"2015-12-10 10:00:00",323,14.09,9.52,3.755,92.4,108.2,0.3895401,2.504,88.4,0,368
"2015-12-10 11:00:00",324,14.09,9.54,5.547,88.4,226,0.8137489,2.597,96.1,0,368.2
"2015-12-10 12:00:00",325,14.09,9.58,7.36,83.5,377.6,1.359305,2.998,82.4,0,368.7
"2015-12-10 13:00:00",326,14.09,9.65,9.12,73.01,398.2,1.433631,2.051,91.2,0,369
"2015-12-10 14:00:00",327,14.09,9.72,10.6,67.77,402.6,1.449329,0.727,109.9,0,369.2
"2015-12-10 15:00:00",328,14.09,9.78,11.83,61.78,378.1,1.361036,0.48,132.1,0,369.3
"2015-12-10 16:00:00",329,14.09,9.82,12,54.32,265.6,0.9561861,1.092,183.1,0,369.3
"2015-12-10 17:00:00",330,14.09,9.81,11.69,57.79,145,0.5220654,0.725,198.4,0,369.1
"2015-12-10 18:00:00",331,13.86,9.76,10.14,59.29,28.68,0.1032613,0.91,218.9,0,368.8
"2015-12-10 19:00:00",332,13.31,9.7,9.51,66.13,0.083,0.0003004676,0.973,203.2,0,368.7
"2015-12-10 20:00:00",333,13.18,9.64,8.49,74.17,0,0,0.37,236.4,0,368.6
"2015-12-10 21:00:00",334,13.11,9.64,6.411,84.2,0,0,0.7,76.13,0,368.6
"2015-12-10 22:00:00",335,13.08,9.62,4.41,88.2,0,0,1.803,76.01,0,368.5
"2015-12-10 23:00:00",336,13.06,9.6,4.316,86.5,0,0,2.079,82.5,0,368.6
"2015-12-11 00:00:00",337,13.05,9.58,4.107,89.6,0,0,2.187,82.5,0,368.5
"2015-12-11 01:00:00",338,13.03,9.56,3.615,95,0,0,2.105,84.9,0,368.5
"2015-12-11 02:00:00",339,13.02,9.54,3.306,93.6,0,0,1.906,87.2,0,368.4
"2015-12-11 03:00:00",340,13.02,9.51,3.217,95.9,0,0,2.06,83.3,0,368.3
"2015-12-11 04:00:00",341,13.01,9.47,2.408,96,0,0,2,81.8,0,368.3
"2015-12-11 05:00:00",342,13,9.43,2.65,93.7,0,0,2.148,80.3,0,368.2
"2015-12-11 06:00:00",343,13,9.38,2.676,94.5,0,0,2.295,91.8,0,368.1
"2015-12-11 07:00:00",344,12.99,9.34,2.383,98.3,0,0,2.384,91.5,0,368
"2015-12-11 08:00:00",345,12.98,9.28,1.908,98.4,0.027,9.657964E-005,2.184,82.1,0,367.9
"2015-12-11 09:00:00",346,13.35,9.24,2.35,98.6,24.89,0.08959404,2.423,87.3,0,367.9
"2015-12-11 10:00:00",347,14.09,9.26,3.392,93.1,170.7,0.6143957,2.264,85.9,0,368.3
"2015-12-11 11:00:00",348,14.09,9.3,5.312,88.1,296.5,1.067396,2.228,95.1,0,368.7
"2015-12-11 12:00:00",349,14.09,9.35,7.069,82.6,397.5,1.431137,2.226,95.7,0,369
"2015-12-11 13:00:00",350,14.06,10.17,8.33,78.01,446.8,1.608558,2.463,74.37,0,371.6
"2015-12-11 14:00:00",351,14.02,10.84,9.79,63.51,449.5,1.618227,1.484,76.58,0,379
"2015-12-11 15:00:00",352,14.04,10.27,10.95,65.21,385.5,1.387673,0.754,132.8,0,371.6
"2015-12-11 16:00:00",353,14.05,10,10.81,67.87,293.4,1.056213,1.283,131.3,0,362.9
"2015-12-11 17:00:00",354,14.05,9.95,10.1,69.95,121.3,0.4365612,0.758,105.3,0,359.4
"2015-12-11 18:00:00",355,13.44,9.87,8.76,76.58,17.99,0.06475558,0.066,91.6,0,357.3
"2015-12-11 19:00:00",356,12.84,9.74,7.231,87.1,0.075,0.0002682616,0.933,75.39,0,356.1
"2015-12-11 20:00:00",357,12.78,9.66,6.145,88.1,0,0,1.405,69.42,0,355.4
"2015-12-11 21:00:00",358,12.77,9.63,5.193,89.3,0,0,2.021,75.16,0,354.9
"2015-12-11 22:00:00",359,12.77,9.6,4.887,91.8,0,0,2.356,78.25,0,354.5
"2015-12-11 23:00:00",360,12.77,9.58,4.453,90.4,0,0,2.305,76.75,0,354.3
"2015-12-12 00:00:00",361,12.77,9.56,4.571,88.9,0,0,2.494,75.14,0,354
"2015-12-12 01:00:00",362,12.76,9.54,3.646,93.1,0,0,2.171,69.32,0,353.9
"2015-12-12 02:00:00",363,12.76,9.5,3.059,92.2,0,0,1.918,60.49,0,353.7
"2015-12-12 03:00:00",364,12.76,9.46,3.458,90,0,0,2.02,85.7,0,353.7
"2015-12-12 04:00:00",365,12.75,9.43,3.296,92.4,0,0,1.939,90.3,0,353.6
"2015-12-12 05:00:00",366,12.74,9.38,2.916,92.7,0,0,1.8,72.77,0,353.5
"2015-12-12 06:00:00",367,12.74,9.35,2.944,93.6,0,0,1.674,69.76,0,353.4
"2015-12-12 07:00:00",368,12.73,9.3,3.052,93.2,0,0,2.138,72.6,0,353.4
"2015-12-12 08:00:00",369,12.73,9.26,3.258,95.2,0,0,2.696,74.55,0,353.3
"2015-12-12 09:00:00",370,12.73,9.21,2.981,96.3,7.731,0.02783137,2.475,72.46,0,353.4
"2015-12-12 10:00:00",371,12.99,9.24,3.692,94.5,63.96,0.230261,1.837,74.19,0,353.4
"2015-12-12 11:00:00",372,13.21,9.33,5.005,92.1,92.9,0.3345569,1.962,78.97,0,353.4
"2015-12-12 12:00:00",373,13.66,9.43,5.956,90.1,193.3,0.6959307,1.906,84.2,0,353.4
"2015-12-12 13:00:00",374,13.94,9.66,7.303,80,350,1.26005,1.996,71.72,0,353.4
"2015-12-12 14:00:00",375,14,9.71,9.07,69.78,454.7,1.636969,1.489,173.5,0,353.5
"2015-12-12 15:00:00",376,14.01,9.71,9.49,67.97,345.8,1.245021,1.317,210.5,0,353.5
"2015-12-12 16:00:00",377,14.01,9.71,9.36,67.5,246.8,0.888486,1.682,224.4,0,353.5
"2015-12-12 17:00:00",378,13.7,9.67,8.59,74,70.98,0.2555428,1.158,215.3,0,353.4
"2015-12-12 18:00:00",379,13.12,9.56,7.394,73.69,17.08,0.06150561,1.248,205.3,0,353.3
"2015-12-12 19:00:00",380,12.94,9.43,6.596,77.47,0.086,0.0003085174,1.123,227.4,0,353.3
"2015-12-12 20:00:00",381,12.9,9.36,6.748,79.85,0,0,0.444,254.1,0,353.3
"2015-12-12 21:00:00",382,12.87,9.33,5.831,82,0,0,0,0,0,353.3
"2015-12-12 22:00:00",383,12.84,9.29,5.537,88.2,0,0,0.19,76.23,0,353.3
"2015-12-12 23:00:00",384,12.81,9.26,4.13,94.3,0,0,0.967,79.57,0,353.2
"2015-12-13 00:00:00",385,12.79,9.25,3.708,92.4,0,0,1.379,81.9,0,353.2
"2015-12-13 01:00:00",386,12.76,9.24,4.074,91.8,0,0,0.15,84.9,0,353.2
"2015-12-13 02:00:00",387,12.74,9.23,3.656,92.5,0,0,0.621,11.48,0,353.1
"2015-12-13 03:00:00",388,12.72,9.2,3.173,97.5,0,0,1.238,190.8,0,353.3
"2015-12-13 04:00:00",389,12.71,9.19,2.79,98.2,0,0,0.46,210.6,0,353.3
"2015-12-13 05:00:00",390,12.71,9.17,1.295,99.3,0,0,0.22,263.2,0,353.3
"2015-12-13 06:00:00",391,12.7,9.15,2.173,99.3,0,0,0.182,198.3,0,353.3
"2015-12-13 07:00:00",392,12.69,9.13,1.582,99.3,0,0,0.305,64.71,0,353.2
"2015-12-13 08:00:00",393,12.69,9.1,2.241,99.3,0,0,0.45,25.79,0,353.2
"2015-12-13 09:00:00",394,12.68,9.08,2.957,99.3,5.432,0.01955536,0.488,58.63,0,353.4
"2015-12-13 10:00:00",395,12.9,9.1,3.426,97.1,58.01,0.2088226,0.686,84.7,0,353.2
"2015-12-13 11:00:00",396,13.34,9.26,4.294,94.8,131.4,0.4730786,0.253,146.4,0,353.3
"2015-12-13 12:00:00",397,13.66,9.44,5.527,87.1,232.2,0.8359371,0.791,115.8,0,353.3
"2015-12-13 13:00:00",398,13.91,9.67,7.412,78.08,417.9,1.504338,1.564,202,0,353.4
"2015-12-13 14:00:00",399,13.97,9.75,8.43,68.69,328.2,1.181398,1.741,235.4,0,353.5
"2015-12-13 15:00:00",400,14,9.7,9.41,58.48,321.8,1.158515,2.989,226.9,0,353.4
"2015-12-13 16:00:00",401,14.01,9.68,9.91,59.7,261.7,0.9420545,3.21,232.2,0,353.5
"2015-12-13 17:00:00",402,14.02,9.66,9.56,58.07,130.8,0.4710253,2.223,240.8,0,353.4
"2015-12-13 18:00:00",403,13.46,9.6,8.16,65.22,18.2,0.06553243,0.567,247.9,0,353.3
"2015-12-13 19:00:00",404,12.97,9.42,7.384,70.93,0.058,0.0002102619,0.244,42.66,0,353.3
"2015-12-13 20:00:00",405,12.93,9.32,5.299,80.1,0,0,1.609,77.82,0,353.2
"2015-12-13 21:00:00",406,12.9,9.28,4.27,81.3,0,0,1.677,85.1,0,353.2
"2015-12-13 22:00:00",407,12.87,9.25,3.378,84.4,0,0,1.843,74.58,0,353.2
"2015-12-13 23:00:00",408,12.85,9.22,3.532,86.2,0,0,1.751,77.79,0,353.2
"2015-12-14 00:00:00",409,12.83,9.21,4.048,84.1,0,0,1.851,87.9,0,353.2
"2015-12-14 01:00:00",410,12.81,9.21,4.493,84,0,0,1.569,81.4,0,353.2
"2015-12-14 02:00:00",411,12.79,9.2,4.198,88.8,0,0,1.695,74.52,0,353.2
"2015-12-14 03:00:00",412,12.77,9.18,4.339,89,0,0,1.631,83.4,0,353.2
"2015-12-14 04:00:00",413,12.75,9.15,4.438,90.6,0,0,1.641,79.97,0,353.2
"2015-12-14 05:00:00",414,12.73,9.14,4.975,95.2,0,0,0.926,164.7,0.8,353.3
"2015-12-14 06:00:00",415,12.7,9.12,4.325,99,0,0,0.962,68.94,0.3,353.2
"2015-12-14 07:00:00",416,12.69,9.1,4.997,96.5,0,0,0.772,82,0,353.2
"2015-12-14 08:00:00",417,12.68,9.09,5.364,94.7,0,0,1.156,101.2,0,353.2
"2015-12-14 09:00:00",418,12.67,9.08,5.181,97.8,4.337,0.01561304,1.158,71.33,0,353.3
"2015-12-14 10:00:00",419,12.71,9.08,5.813,97,30.82,0.1109472,1.489,84.6,0,353.3
"2015-12-14 11:00:00",420,12.86,9.14,6.427,95.9,73.03,0.2629216,1.223,81.6,0,353.3
"2015-12-14 12:00:00",421,12.94,9.2,7.094,91.5,82.2,0.2958824,1.925,74.81,0,353.3
"2015-12-14 13:00:00",422,13.17,9.26,7.998,83,116.5,0.4195547,1.968,82.2,0,353.3
"2015-12-14 14:00:00",423,13.3,9.34,8.78,84.8,125.4,0.4513066,1.858,83.8,0,353.3
"2015-12-14 15:00:00",424,13.72,9.47,9.64,82.8,213.9,0.7701957,1.799,82.9,0,353.3
"2015-12-14 16:00:00",425,13.67,9.71,10.2,79.27,155.1,0.5583563,1.434,93.3,0,353.2
"2015-12-14 17:00:00",426,13.44,9.6,10.33,79.03,73.9,0.2660553,0.513,114.9,0,353.2
"2015-12-14 18:00:00",427,12.98,9.44,9.64,83,4.239,0.01526191,1.11,92.1,0,353.2
"2015-12-14 19:00:00",428,12.91,9.32,9.04,82.6,0.048,0.0001743799,1.121,96.5,0,353.2
"2015-12-14 20:00:00",429,12.87,9.26,8.12,87.8,0,0,0.639,147.9,0,353.2
"2015-12-14 21:00:00",430,12.83,9.24,6.476,95.2,0,0,0.834,77,0,353.2
"2015-12-14 22:00:00",431,12.79,9.24,5.768,92.3,0,0,2.11,84,0,353.2
"2015-12-14 23:00:00",432,12.76,9.22,5.882,91.7,0,0,2.077,82.8,0,353.2
"2015-12-15 00:00:00",433,12.72,9.21,5.935,91.4,0,0,1.772,75.48,0,353.2
"2015-12-15 01:00:00",434,12.69,9.23,6.101,89.7,0,0,1.672,78.72,0,353.2
"2015-12-15 02:00:00",435,12.67,9.24,6.527,91,0,0,1.838,83.1,0,353.2
"2015-12-15 03:00:00",436,12.66,9.24,6.848,91.4,0,0,1.312,73.29,0,353.2
"2015-12-15 04:00:00",437,12.65,9.24,7.152,89.2,0,0,1.285,81.9,0,353.2
"2015-12-15 05:00:00",438,12.65,9.23,7.322,88.8,0,0,1.223,92.4,0,353.2
"2015-12-15 06:00:00",439,12.64,9.23,7.003,88.9,0,0,1.101,74.24,0,353.2
"2015-12-15 07:00:00",440,12.64,9.22,7.516,91,0,0,0.568,79.58,0,353.2
"2015-12-15 08:00:00",441,12.63,9.22,7.257,89.3,0,0,1.372,71.88,0,353.2
"2015-12-15 09:00:00",442,12.63,9.21,7.561,91.8,3.325,0.01197152,0.73,75.78,0,353.2
"2015-12-15 10:00:00",443,12.66,9.23,7.891,88.6,29.44,0.1059757,0.307,96.6,0,353.2
"2015-12-15 11:00:00",444,12.88,9.31,8.39,84.5,94.1,0.3387859,1.027,88.9,0,353.2
"2015-12-15 12:00:00",445,13.44,9.5,9.28,78.76,184.7,0.6648418,1.672,74.81,0,353.3
"2015-12-15 13:00:00",446,13.47,9.73,10.24,75.12,174.2,0.6270493,1.091,106.1,0,353.3
"2015-12-15 14:00:00",447,13.87,9.97,11.88,61.4,332.8,1.198111,0.767,146.8,0,353.3
"2015-12-15 15:00:00",448,13.91,10.15,13.35,54.15,325.8,1.17306,2.116,239,0,353.4
"2015-12-15 16:00:00",449,13.93,10.16,13.28,58.37,189.1,0.6806874,2.736,241.1,0,353.4
"2015-12-15 17:00:00",450,13.86,10.09,12.84,56.13,106.9,0.3847974,1.461,232.9,0,353.3
"2015-12-15 18:00:00",451,13.13,9.9,11.99,51.77,16.05,0.05776671,2.335,247.6,0,353.3
"2015-12-15 19:00:00",452,12.97,9.72,11.33,60.35,0.061,0.0002186393,3.145,258,0,353.3
"2015-12-15 20:00:00",453,12.93,9.65,9.8,60.31,0,0,1.4,286.3,0,353.3
"2015-12-15 21:00:00",454,12.91,9.6,9.53,62.05,0,0,1.291,279.3,0,353.3
"2015-12-15 22:00:00",455,12.88,9.57,8.45,63.99,0,0,1.295,263.6,0,353.2
"2015-12-15 23:00:00",456,12.86,9.57,9.35,57.8,0,0,0.587,229.1,0,353.2
"2015-12-16 00:00:00",457,12.84,9.55,7.992,61.88,0,0,0.701,63.81,0,353.1
"2015-12-16 01:00:00",458,12.82,9.53,9.05,58.51,0,0,0.277,237.2,0,353.2
"2015-12-16 02:00:00",459,12.8,9.51,8.69,65.22,0,0,0.074,65.69,0,353.3
"2015-12-16 03:00:00",460,12.78,9.48,6.845,61.91,0,0,0.67,58.13,0,353.1
"2015-12-16 04:00:00",461,12.76,9.45,7.083,61,0,0,0.599,52.37,0,353.1
"2015-12-16 05:00:00",462,12.75,9.42,8.04,65.8,0,0,0.086,53.65,0,353
"2015-12-16 06:00:00",463,12.72,9.39,7.561,61.4,0,0,0.065,51.31,0,353.1
"2015-12-16 07:00:00",464,12.7,9.36,4.043,85.7,0,0,1.509,70.66,0,353.1
"2015-12-16 08:00:00",465,12.67,9.32,3.524,84.5,0.01,3.588201E-005,1.73,74.1,0,353.2
"2015-12-16 09:00:00",466,12.67,9.28,4.45,77,8.65,0.03113819,1.627,73.58,0,353.2
"2015-12-16 10:00:00",467,13.33,9.39,5.37,76.72,110.2,0.3968132,1.569,72.68,0,353.3
"2015-12-16 11:00:00",468,13.85,9.82,7.798,62.76,239.4,0.8616723,1.211,64.37,0,353.2
"2015-12-16 12:00:00",469,13.9,10.02,10.02,58.2,300.6,1.082217,1.112,65.98,0,353.2
"2015-12-16 13:00:00",470,13.93,10.02,11.3,55.89,325.1,1.170367,0.59,51.71,0,353.2
"2015-12-16 14:00:00",471,13.97,10.03,12.97,49.42,335.6,1.208023,0.409,252.4,0,353.4
"2015-12-16 15:00:00",472,14.01,10.01,13.52,41.08,302.5,1.089167,0.549,228.5,0,353.3
"2015-12-16 16:00:00",473,14.01,9.99,13.55,47.11,187.8,0.6759471,0.218,72.87,0,353.2
"2015-12-16 17:00:00",474,13.94,9.96,12.83,51.94,110.9,0.3991678,0.204,44.24,0,353.1
"2015-12-16 18:00:00",475,13.18,9.83,11.83,54.36,15.9,0.05723165,0.67,71.61,0,353
"2015-12-16 19:00:00",476,12.97,9.67,10.01,58.88,0.056,0.000202543,1.208,56.03,0,353.1
"2015-12-16 20:00:00",477,12.94,9.59,9.54,69.84,0,0,1.418,74.68,0,353.1
"2015-12-16 21:00:00",478,12.91,9.54,7.507,68.04,0,0,2.056,78.24,0,353.1
"2015-12-16 22:00:00",479,12.89,9.51,7.379,65.15,0,0,2.118,81.7,0,353.1
"2015-12-16 23:00:00",480,12.88,9.5,7.334,66.13,0,0,2.369,74.29,0,353.2
"2015-12-17 00:00:00",481,12.86,9.48,7.652,63.51,0,0,2.865,71.22,0,353.1
"2015-12-17 01:00:00",482,12.84,9.46,8.14,67.94,0,0,3.309,81.4,0,353.1
"2015-12-17 02:00:00",483,12.82,9.45,7.389,66.1,0,0,2.959,88,0,353.2
"2015-12-17 03:00:00",484,12.81,9.42,7.744,64.81,0,0,2.694,89.3,0,353.2
"2015-12-17 04:00:00",485,12.79,9.39,6.296,67.77,0,0,2.114,85.7,0,353.2
"2015-12-17 05:00:00",486,12.77,9.35,5.707,67.67,0,0,1.804,94.8,0,353.2
"2015-12-17 06:00:00",487,12.76,9.31,6.267,72.09,0,0,2.341,91.2,0,353.2
"2015-12-17 07:00:00",488,12.74,9.27,5.448,74.54,0,0,2.271,90,0,353.2
"2015-12-17 08:00:00",489,12.72,9.23,4.76,73.79,0,0,2.005,94.3,0,353.2
"2015-12-17 09:00:00",490,12.72,9.18,4.576,72.26,8.8,0.0316922,1.924,90.2,0,353.2
"2015-12-17 10:00:00",491,13.05,9.23,5.233,72.71,74.67,0.268813,1.775,86.2,0,353.2
"2015-12-17 11:00:00",492,13.31,9.37,6.296,66.81,126,0.4536399,1.915,88.1,0,353.3
"2015-12-17 12:00:00",493,13.59,9.48,7.241,65.21,193.4,0.6963767,1.554,72.93,0,353.3
"2015-12-17 13:00:00",494,13.92,9.69,9.2,61.33,258.4,0.9301482,1.601,72.76,0,353.3
"2015-12-17 14:00:00",495,13.95,9.78,10.79,57.59,262.3,0.9442148,1.362,74.83,0,353.3
"2015-12-17 15:00:00",496,13.87,9.75,12.18,56.09,172.8,0.6219417,0.473,149.9,0,353.2
"2015-12-17 16:00:00",497,13.95,9.67,12.72,59.56,203.9,0.7338644,0.381,178.4,0,353.2
"2015-12-17 17:00:00",498,14.01,9.68,12.25,57.01,148.7,0.5351763,0.928,72.86,0,353.2
"2015-12-17 18:00:00",499,13.29,9.62,10.84,61.4,17.66,0.06357037,0.983,101.9,0,353.2
"2015-12-17 19:00:00",500,12.97,9.45,9.63,65.18,0.057,0.0002038903,1.467,97.5,0,353.2
"2015-12-17 20:00:00",501,12.94,9.35,8.17,75.05,0,0,1.649,80.6,0,353.2
"2015-12-17 21:00:00",502,12.91,9.32,8.1,66.71,0,0,1.631,83.7,0,353.2
"2015-12-17 22:00:00",503,12.89,9.3,8.32,62.63,0,0,1.726,88.6,0,353.2
"2015-12-17 23:00:00",504,12.87,9.3,8.18,55.01,0,0,1.422,84.2,0,353.2
"2015-12-18 00:00:00",505,12.84,9.28,9.23,54.7,0,0,0.897,121.7,0,353.2
"2015-12-18 01:00:00",506,12.82,9.28,9.02,60.66,0,0,1.132,101.2,0,353.2
"2015-12-18 02:00:00",507,12.8,9.27,7.274,66,0,0,1.622,73.05,0,353.2
"2015-12-18 03:00:00",508,12.78,9.24,6.928,60.18,0,0,1.452,83.4,0,353.2
"2015-12-18 04:00:00",509,12.76,9.23,6.958,63.86,0,0,1.347,93.3,0,353.2
"2015-12-18 05:00:00",510,12.73,9.21,6.583,67.94,0,0,1.45,74.98,0,353.2
"2015-12-18 06:00:00",511,12.71,9.19,6.74,67.36,0,0,0.82,100.8,0,353.2
"2015-12-18 07:00:00",512,12.69,9.19,5.853,69.13,0,0,1.471,77.92,0,353.2
"2015-12-18 08:00:00",513,12.68,9.17,6.049,73.73,0,0,0.977,72.86,0,353.2
"2015-12-18 09:00:00",514,12.67,9.17,6.058,69.51,3.388,0.01219653,1.698,72.32,0,353.2
"2015-12-18 10:00:00",515,12.72,9.18,7.172,70.25,43.58,0.1568913,1.726,77.99,0,353.3
"2015-12-18 11:00:00",516,12.89,9.26,8.05,66.41,79.68,0.2868593,1.543,75.51,0,353.3
"2015-12-18 12:00:00",517,13.43,9.39,9.35,61.78,178.2,0.6413774,1.284,89.3,0,353.3
"2015-12-18 13:00:00",518,13.68,9.74,10.9,62.05,217.6,0.7833322,0.785,95.7,0,353.2
"2015-12-18 14:00:00",519,13.91,9.8,11.47,61.4,207.9,0.7483191,1.156,67.55,0,353.2
"2015-12-18 15:00:00",520,13.38,9.77,11.74,61.16,93.2,0.3355145,0.895,45.32,0,353.1
"2015-12-18 16:00:00",521,13.66,9.67,12.1,59.19,128.5,0.4624982,0.988,50.38,0,353.2
"2015-12-18 17:00:00",522,13.51,9.73,12.18,63.58,74.38,0.2677795,0.275,21.17,0,353.1
"2015-12-18 18:00:00",523,13.15,9.64,11.56,60.69,18.88,0.06795448,0.196,46.56,0,353
